,product_id,product_category,product_name,product_price,scrapy_datetime,style_id,color_id,Fit,Composition,size_number,size_model,cotton,spandex,elasterell
144,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
145,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
146,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
147,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
148,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
149,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
150,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
151,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
152,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
153,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
154,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
155,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
156,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
157,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
158,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
159,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
160,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
162,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
164,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
166,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
168,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
170,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
172,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
174,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
176,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
178,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
180,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
182,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
184,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
186,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
188,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
190,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
193,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
195,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
197,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
199,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
201,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
203,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
205,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
207,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
209,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
211,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
213,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
215,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
217,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
219,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
221,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
223,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
224,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
225,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
226,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
227,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
228,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
229,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
230,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
231,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
232,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
233,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
234,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
235,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
236,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
237,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
238,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
239,690449051,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,51,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
240,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
241,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
242,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
243,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
244,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
245,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
246,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
247,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
248,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
249,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
250,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
251,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
252,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
253,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
254,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
255,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
256,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
258,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
260,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
262,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
264,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
266,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
268,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
270,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
272,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
274,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
276,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
278,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
280,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
282,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
284,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
286,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",187,32/32,0.98,0.02,
289,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
291,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
293,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
295,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
297,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
299,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
301,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
303,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
305,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
307,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
309,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
311,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
313,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
315,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
317,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
319,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",184,31/32,0.98,0.02,
320,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
321,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
322,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
323,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
324,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
325,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
326,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
327,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
328,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
329,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
330,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
331,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
332,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
333,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
334,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
335,690449043,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,43,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
336,690449022,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,22,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
337,690449022,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,22,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
338,690449022,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,22,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
339,690449022,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,22,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
340,690449022,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,22,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
341,690449022,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,22,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
342,690449022,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,22,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
343,690449022,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,22,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
344,690449022,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,22,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
345,690449022,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,22,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
346,690449022,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,22,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
347,690449022,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,22,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
348,690449022,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,22,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
349,690449022,men_jeans_ripped,skinny_jeans,39.99,2021-11-17 11:36:50,690449,22,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
