,product_id,product_category,product_name,product_price,scrapy_datetime,style_id,color_id,Fit,Composition,size_number,size_model,cotton,spandex,elasterell
1463,1004476005,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,5,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1464,1004476005,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,5,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1465,1004476005,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,5,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1466,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",182,31/32,0.9,,0.08
1467,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",182,31/32,0.9,,0.08
1468,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",182,31/32,0.9,,0.08
1469,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",182,31/32,0.9,,0.08
1470,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",182,31/32,0.9,,0.08
1471,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1472,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1473,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1474,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1475,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1476,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",182,31/32,0.9,,0.08
1477,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",182,31/32,0.9,,0.08
1478,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",182,31/32,0.9,,0.08
1479,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",182,31/32,0.9,,0.08
1480,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",182,31/32,0.9,,0.08
1481,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",182,31/32,0.9,,0.08
1482,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",182,31/32,0.9,,0.08
1483,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",182,31/32,0.9,,0.08
1484,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",182,31/32,0.9,,0.08
1485,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",182,31/32,0.9,,0.08
1486,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1487,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1488,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1489,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1490,1004476002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,1004476,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1491,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1492,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1493,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1494,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1495,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1496,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1497,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1498,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1499,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1500,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1501,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1502,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1503,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1504,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1505,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1506,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1507,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1508,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1509,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1510,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1511,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1512,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1513,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1514,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1515,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1516,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1517,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1518,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1519,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1520,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1521,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1522,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1523,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1524,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1525,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1526,730863033,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,33,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1527,720504010,men_jeans_skinny,skinny_jeans,24.99,2021-11-17 11:36:50,720504,10,skinny_fit,"Cotton 90%, Polyester 8%, Spandex 2%",,,0.9,,
1529,720504010,men_jeans_skinny,skinny_jeans,24.99,2021-11-17 11:36:50,720504,10,skinny_fit,"Cotton 90%, Polyester 8%, Spandex 2%",,,0.9,,
1531,720504010,men_jeans_skinny,skinny_jeans,24.99,2021-11-17 11:36:50,720504,10,skinny_fit,"Cotton 90%, Polyester 8%, Spandex 2%",,,0.9,,
1533,720504010,men_jeans_skinny,skinny_jeans,24.99,2021-11-17 11:36:50,720504,10,skinny_fit,"Cotton 90%, Polyester 8%, Spandex 2%",,,0.9,,
1535,720504010,men_jeans_skinny,skinny_jeans,24.99,2021-11-17 11:36:50,720504,10,skinny_fit,"Cotton 90%, Polyester 8%, Spandex 2%",,,0.9,,
1537,720504010,men_jeans_skinny,skinny_jeans,24.99,2021-11-17 11:36:50,720504,10,skinny_fit,"Cotton 90%, Polyester 8%, Spandex 2%",,,0.9,,
1539,720504010,men_jeans_skinny,skinny_jeans,24.99,2021-11-17 11:36:50,720504,10,skinny_fit,"Cotton 90%, Polyester 8%, Spandex 2%",,,0.9,,
1541,720504010,men_jeans_skinny,skinny_jeans,24.99,2021-11-17 11:36:50,720504,10,skinny_fit,"Cotton 90%, Polyester 8%, Spandex 2%",,,0.9,,
1543,720504010,men_jeans_skinny,skinny_jeans,24.99,2021-11-17 11:36:50,720504,10,skinny_fit,"Cotton 90%, Polyester 8%, Spandex 2%",,,0.9,,
1545,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1546,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1547,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1548,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1549,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1550,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1551,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1552,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1553,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1554,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1555,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1556,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1557,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1558,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1559,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1560,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1561,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1562,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 98%, Spandex 2%",,,0.98,0.02,
1563,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1564,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1565,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1566,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1567,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1568,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1569,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1570,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1571,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1572,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1573,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1574,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1575,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1576,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1577,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1578,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1579,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1580,730863005,men_jeans_skinny,skinny_jeans,29.99,2021-11-17 11:36:50,730863,5,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1581,814631002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,814631,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1582,814631002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,814631,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1583,814631002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,814631,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1584,814631002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,814631,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1585,814631002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,814631,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1586,814631002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,814631,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1587,814631002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,814631,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1588,814631002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,814631,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1589,814631002,men_jeans_slim,freefit®_slim_jeans,49.99,2021-11-17 11:36:50,814631,2,slim_fit,"Cotton 90%, Elasterell-P 8%, Spandex 2%",,,0.9,,0.08
1590,1004199003,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-11-17 11:36:50,1004199,3,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1591,1004199003,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-11-17 11:36:50,1004199,3,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1596,1004199003,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-11-17 11:36:50,1004199,3,skinny_fit,"Cotton 99%, Spandex 1%",187,,0.99,0.01,
1597,1004199003,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-11-17 11:36:50,1004199,3,skinny_fit,"Cotton 99%, Spandex 1%",187,,0.99,0.01,
1598,1004199002,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-11-17 11:36:50,1004199,2,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1599,1004199002,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-11-17 11:36:50,1004199,2,skinny_fit,"Cotton 99%, Spandex 1%",,,0.99,0.01,
1604,1004199002,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-11-17 11:36:50,1004199,2,skinny_fit,"Cotton 99%, Spandex 1%",187,,0.99,0.01,
1605,1004199002,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-11-17 11:36:50,1004199,2,skinny_fit,"Cotton 99%, Spandex 1%",187,,0.99,0.01,
1690,751994024,men_jeans_slim,slim_jeans,29.99,2021-11-17 11:36:50,751994,24,slim_fit,"Cotton 98%, Spandex 2%",187,31/32,0.98,0.02,
1691,751994024,men_jeans_slim,slim_jeans,29.99,2021-11-17 11:36:50,751994,24,slim_fit,"Cotton 98%, Spandex 2%",187,31/32,0.98,0.02,
1692,751994024,men_jeans_slim,slim_jeans,29.99,2021-11-17 11:36:50,751994,24,slim_fit,"Cotton 98%, Spandex 2%",187,31/32,0.98,0.02,
1693,751994024,men_jeans_slim,slim_jeans,29.99,2021-11-17 11:36:50,751994,24,slim_fit,"Cotton 98%, Spandex 2%",187,31/32,0.98,0.02,
1694,751994024,men_jeans_slim,slim_jeans,29.99,2021-11-17 11:36:50,751994,24,slim_fit,"Cotton 98%, Spandex 2%",187,31/32,0.98,0.02,
1695,751994024,men_jeans_slim,slim_jeans,29.99,2021-11-17 11:36:50,751994,24,slim_fit,"Cotton 98%, Spandex 2%",187,31/32,0.98,0.02,
1696,751994024,men_jeans_slim,slim_jeans,29.99,2021-11-17 11:36:50,751994,24,slim_fit,"Cotton 98%, Spandex 2%",187,31/32,0.98,0.02,
1697,751994024,men_jeans_slim,slim_jeans,29.99,2021-11-17 11:36:50,751994,24,slim_fit,"Cotton 98%, Spandex 2%",187,31/32,0.98,0.02,
1698,751994024,men_jeans_slim,slim_jeans,29.99,2021-11-17 11:36:50,751994,24,slim_fit,"Cotton 98%, Spandex 2%",187,31/32,0.98,0.02,
1699,751994024,men_jeans_slim,slim_jeans,29.99,2021-11-17 11:36:50,751994,24,slim_fit,"Cotton 98%, Spandex 2%",187,31/32,0.98,0.02,
1700,751994024,men_jeans_slim,slim_jeans,29.99,2021-11-17 11:36:50,751994,24,slim_fit,"Cotton 98%, Spandex 2%",187,31/32,0.98,0.02,
1701,751994024,men_jeans_slim,slim_jeans,29.99,2021-11-17 11:36:50,751994,24,slim_fit,"Cotton 98%, Spandex 2%",187,31/32,0.98,0.02,
1702,751994024,men_jeans_slim,slim_jeans,29.99,2021-11-17 11:36:50,751994,24,slim_fit,"Cotton 98%, Spandex 2%",187,31/32,0.98,0.02,
1703,751994024,men_jeans_slim,slim_jeans,29.99,2021-11-17 11:36:50,751994,24,slim_fit,"Cotton 98%, Spandex 2%",187,31/32,0.98,0.02,
